id_devis_type,num_devis_type,description_devis_type,nom_devis_type,dth_creation_devis_type,id_produit,nom_produit,cd_produit,famille_article_produit,famille_produit,famille_equipement_produit,marque_produit,modele_produit,type_equipement_produit,min_pv,max_pv,moy_pv
a1mSb000000vUUPIA2,DT-00001747,,HES_PV2_Z_3KWc_MONO_OPTION MY LIGHT_JANV25,2025-01-21 10:22:03,01tSb00000D2kYIIAZ,Accompagnement administratif - SOL&MOI,PV2_FORFAIT_ADMINISTRATIF,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,350,350,350
a1mSb000000vUUPIA2,DT-00001747,,HES_PV2_Z_3KWc_MONO_OPTION MY LIGHT_JANV25,2025-01-21 10:22:03,01tSb00000D2kXCIAZ,Système de fixation en surimposition - SOL&MOI,PV2_FIXATION_MECA,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,90,90,90
a1mSb000000vUUPIA2,DT-00001747,,HES_PV2_Z_3KWc_MONO_OPTION MY LIGHT_JANV25,2025-01-21 10:22:03,01tSb00000D2kYAIAZ,Forfait main d'oeuvre Sol&Zen - SOL&MOI,PV2_Z_FORFAIT_MO_1_6_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,2860,2860,2860
a1mSb000000vUUPIA2,DT-00001747,,HES_PV2_Z_3KWc_MONO_OPTION MY LIGHT_JANV25,2025-01-21 10:22:03,01tSb00000D2kXMIAZ,Kit micro onduleurs APS + accessoires avec passerelle de communication ECU C Mono + Coffret de protection NFC 15 100 : - SOL&MOI,PV2_Z_MICRO_MONO_APS_ECUC_1_6_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"489,32","489,32","489,32"
a1mSb000000vUUPIA2,DT-00001747,,HES_PV2_Z_3KWc_MONO_OPTION MY LIGHT_JANV25,2025-01-21 10:22:03,01tSb00000D2kXkIAJ,Coffret Mylight Type U pour micro-onduleurs APS Monophasé,PV2_Coffret_MYLIGHT_ APS_MONO_1_6_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,2100,2100,2100
a1mSb000000vVlRIAU,DT-00001750,,HES_PV2_G_6KWc_TRI_JANV25,2025-01-21 11:38:26,01tSb00000D2kYIIAZ,Accompagnement administratif - SOL&MOI,PV2_FORFAIT_ADMINISTRATIF,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,350,350,350
a1mSb000000vVlRIAU,DT-00001750,,HES_PV2_G_6KWc_TRI_JANV25,2025-01-21 11:38:26,01tSb00000D2kXJIAZ,Kit micro onduleurs APS + accessoires avec passerelle de communication ECU R  Triphasé,PV2_G_MICRO_TRI_ APS_ECUR_7_12_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"436,42","436,42","436,42"
a1mSb000000vVlRIAU,DT-00001750,,HES_PV2_G_6KWc_TRI_JANV25,2025-01-21 11:38:26,01tSb00000D2kXCIAZ,Système de fixation en surimposition - SOL&MOI,PV2_FIXATION_MECA,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,90,90,90
a1mSb000000vVlRIAU,DT-00001750,,HES_PV2_G_6KWc_TRI_JANV25,2025-01-21 11:38:26,01tSb00000D2kX9IAJ,Panneaux Sol&Go - SOL&MOI,PV2_G_PANN_UNITAIRE,Appareils,Appareils,Photovoltaïque,SOL&MOI,Sol&Go,Panneau solaire photovoltaïque,"102,2","102,2","102,2"
a1mSb000000vVlRIAU,DT-00001750,,HES_PV2_G_6KWc_TRI_JANV25,2025-01-21 11:38:26,01tSb00000D2kY7IAJ,Forfait main d'oeuvre Sol&Go - SOL&MOI,PV2_G_FORFAIT_MO_7_12_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,3401,3401,3401
a1mSb000000vZKPIA2,DT-00001751,,HES_PV2_G_9KWc_TRI_JANV25,2025-01-21 13:43:02,01tSb00000D2kXKIAZ,Kit micro onduleurs APS + accessoires avec passerelle de communication ECU R  Triphasé,PV2_G_MICRO_TRI_ APS_ECUR_13_18_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,364,364,364
a1mSb000000vZKPIA2,DT-00001751,,HES_PV2_G_9KWc_TRI_JANV25,2025-01-21 13:43:02,01tSb00000D2kX9IAJ,Panneaux Sol&Go - SOL&MOI,PV2_G_PANN_UNITAIRE,Appareils,Appareils,Photovoltaïque,SOL&MOI,Sol&Go,Panneau solaire photovoltaïque,"102,2","102,2","102,2"
a1mSb000000vZKPIA2,DT-00001751,,HES_PV2_G_9KWc_TRI_JANV25,2025-01-21 13:43:02,01tSb00000D2kY8IAJ,Forfait main d'oeuvre Sol&Go - SOL&MOI,PV2_G_FORFAIT_MO_13_18_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"3969,2","3969,2","3969,2"
a1mSb000000vZKPIA2,DT-00001751,,HES_PV2_G_9KWc_TRI_JANV25,2025-01-21 13:43:02,01tSb00000D2kXCIAZ,Système de fixation en surimposition - SOL&MOI,PV2_FIXATION_MECA,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,90,90,90
a1mSb000000vZKPIA2,DT-00001751,,HES_PV2_G_9KWc_TRI_JANV25,2025-01-21 13:43:02,01tSb00000D2kYIIAZ,Accompagnement administratif - SOL&MOI,PV2_FORFAIT_ADMINISTRATIF,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,350,350,350
a1mSb000000vZc9IAE,DT-00001752,,HES_PV2_Z_3KWc_TRI_JANV25,2025-01-21 13:51:30,01tSb00000D2kXCIAZ,Système de fixation en surimposition - SOL&MOI,PV2_FIXATION_MECA,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,90,90,90
a1mSb000000vZc9IAE,DT-00001752,,HES_PV2_Z_3KWc_TRI_JANV25,2025-01-21 13:51:30,01tSb00000D2kXQIAZ,Kit micro onduleurs APS + accessoires avec passerelle de communication ECU C Mono + Coffret de protection NFC 15 100 : - SOL&MOI,PV2_Z_MICRO_TRI_APS_ECUC_1_6_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"755,07","755,07","755,07"
a1mSb000000vZc9IAE,DT-00001752,,HES_PV2_Z_3KWc_TRI_JANV25,2025-01-21 13:51:30,01tSb00000D2kYAIAZ,Forfait main d'oeuvre Sol&Zen - SOL&MOI,PV2_Z_FORFAIT_MO_1_6_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,2860,2860,2860
a1mSb000000vZc9IAE,DT-00001752,,HES_PV2_Z_3KWc_TRI_JANV25,2025-01-21 13:51:30,01tSb00000D2kYIIAZ,Accompagnement administratif - SOL&MOI,PV2_FORFAIT_ADMINISTRATIF,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,350,350,350
a1mSb000000vZc9IAE,DT-00001752,,HES_PV2_Z_3KWc_TRI_JANV25,2025-01-21 13:51:30,01tSb00000D2kXAIAZ,Panneaux Sol&Zen - SOL&MOI,PV2_Z_PANN_UNITAIRE,Appareils,Appareils,Photovoltaïque,SOL&MOI,Sol&Zen,Panneau solaire photovoltaïque,150,150,150
a1mSb000000vaLJIAY,DT-00001754,,HES_PV2_G_3KWc_TRI_JANV25,2025-01-21 14:21:08,01tSb00000D2kXIIAZ,Kit micro onduleurs APS + accessoires avec passerelle de communication ECU R  Triphasé,PV2_G_MICRO_TRI_ APS_ECUR_1_6_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"586,18","586,18","586,18"
a1mSb000000vaLJIAY,DT-00001754,,HES_PV2_G_3KWc_TRI_JANV25,2025-01-21 14:21:08,01tSb00000D2kYIIAZ,Accompagnement administratif - SOL&MOI,PV2_FORFAIT_ADMINISTRATIF,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,350,350,350
a1mSb000000vaLJIAY,DT-00001754,,HES_PV2_G_3KWc_TRI_JANV25,2025-01-21 14:21:08,01tSb00000D2kXCIAZ,Système de fixation en surimposition - SOL&MOI,PV2_FIXATION_MECA,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,90,90,90
a1mSb000000vaLJIAY,DT-00001754,,HES_PV2_G_3KWc_TRI_JANV25,2025-01-21 14:21:08,01tSb00000D2kX9IAJ,Panneaux Sol&Go - SOL&MOI,PV2_G_PANN_UNITAIRE,Appareils,Appareils,Photovoltaïque,SOL&MOI,Sol&Go,Panneau solaire photovoltaïque,"102,2","102,2","102,2"
a1mSb000000vaLJIAY,DT-00001754,,HES_PV2_G_3KWc_TRI_JANV25,2025-01-21 14:21:08,01tSb00000D2kY6IAJ,Forfait main d'oeuvre Sol&Go - SOL&MOI,PV2_G_FORFAIT_MO_1_6_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"2787,18","2787,18","2787,18"
a1mSb000000vbcLIAQ,DT-00001756,,HES_PV2_Z_6KWc_TRI_JANV25,2025-01-21 15:15:09,01tSb00000D2kXAIAZ,Panneaux Sol&Zen - SOL&MOI,PV2_Z_PANN_UNITAIRE,Appareils,Appareils,Photovoltaïque,SOL&MOI,Sol&Zen,Panneau solaire photovoltaïque,150,150,150
a1mSb000000vbcLIAQ,DT-00001756,,HES_PV2_Z_6KWc_TRI_JANV25,2025-01-21 15:15:09,01tSb00000D2kXCIAZ,Système de fixation en surimposition - SOL&MOI,PV2_FIXATION_MECA,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,90,90,90
a1mSb000000vbcLIAQ,DT-00001756,,HES_PV2_Z_6KWc_TRI_JANV25,2025-01-21 15:15:09,01tSb00000D2kXRIAZ,Kit micro onduleurs APS + accessoires avec passerelle de communication ECU C Mono + Coffret de protection NFC 15 100 : - SOL&MOI,PV2_Z_MICRO_TRI_APS_ECUC_7_12_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"523,11","523,11","523,11"
a1mSb000000vbcLIAQ,DT-00001756,,HES_PV2_Z_6KWc_TRI_JANV25,2025-01-21 15:15:09,01tSb00000D2kYBIAZ,Forfait main d'oeuvre Sol&Zen - SOL&MOI,PV2_Z_FORFAIT_MO_7_12_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"3453,45","3453,45","3453,45"
a1mSb000000vbcLIAQ,DT-00001756,,HES_PV2_Z_6KWc_TRI_JANV25,2025-01-21 15:15:09,01tSb00000D2kYIIAZ,Accompagnement administratif - SOL&MOI,PV2_FORFAIT_ADMINISTRATIF,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,350,350,350
a1mSb000000vbinIAA,DT-00001757,,HES_PV2_Z_9KWc_TRI_JANV25,2025-01-21 15:21:04,01tSb00000D2kXAIAZ,Panneaux Sol&Zen - SOL&MOI,PV2_Z_PANN_UNITAIRE,Appareils,Appareils,Photovoltaïque,SOL&MOI,Sol&Zen,Panneau solaire photovoltaïque,150,150,150
a1mSb000000vbinIAA,DT-00001757,,HES_PV2_Z_9KWc_TRI_JANV25,2025-01-21 15:21:04,01tSb00000D2kYIIAZ,Accompagnement administratif - SOL&MOI,PV2_FORFAIT_ADMINISTRATIF,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,350,350,350
a1mSb000000vbinIAA,DT-00001757,,HES_PV2_Z_9KWc_TRI_JANV25,2025-01-21 15:21:04,01tSb00000D2kXCIAZ,Système de fixation en surimposition - SOL&MOI,PV2_FIXATION_MECA,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,90,90,90
a1mSb000000vbinIAA,DT-00001757,,HES_PV2_Z_9KWc_TRI_JANV25,2025-01-21 15:21:04,01tSb00000D2kXSIAZ,Kit micro onduleurs APS + accessoires avec passerelle de communication ECU C Mono + Coffret de protection NFC 15 100 : - SOL&MOI,PV2_Z_MICRO_TRI_APS_ECUC_13_18_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"397,26","397,26","397,26"
a1mSb000000vbinIAA,DT-00001757,,HES_PV2_Z_9KWc_TRI_JANV25,2025-01-21 15:21:04,01tSb00000D2kYCIAZ,Forfait main d'oeuvre Sol&Zen - SOL&MOI,PV2_Z_FORFAIT_MO_13_18_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,4242,4242,4242
a1mSb000000vh3RIAQ,DT-00001760,,HES_PV2_P_3KWc_TRI_JANV25,2025-01-22 08:05:21,01tSb00000D2kXCIAZ,Système de fixation en surimposition - SOL&MOI,PV2_FIXATION_MECA,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,90,90,90
a1mSb000000vh3RIAQ,DT-00001760,,HES_PV2_P_3KWc_TRI_JANV25,2025-01-22 08:05:21,01tSb00000D2kXYIAZ,Kit micro onduleurs Enphase + accesoires divers avec passerelle Envoy Standard TRI + Coffret de protection NFC 15 100 : - SOL&MOI,PV2_P_MICRO_TRI_ENPHASE_ENVOYS_1_6_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"443,65","443,65","443,65"
a1mSb000000vh3RIAQ,DT-00001760,,HES_PV2_P_3KWc_TRI_JANV25,2025-01-22 08:05:21,01tSb00000D2kYEIAZ,Forfait main d'oeuvre Sol&Plus - SOL&MOI,PV2_P_FORFAIT_MO_1_6_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,2960,2960,2960
a1mSb000000vh3RIAQ,DT-00001760,,HES_PV2_P_3KWc_TRI_JANV25,2025-01-22 08:05:21,01tSb00000D2kY0IAJ,(Coffret Mylight Type E pour micro-onduleurs ENPHASE tri/mono (ballon),PV2_Coffret_MYLIGHT_ENPHASE_TRI/MONO _1_6_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"2480,02","2480,02","2480,02"
a1mSb000000vh3RIAQ,DT-00001760,,HES_PV2_P_3KWc_TRI_JANV25,2025-01-22 08:05:21,01tSb00000D2kXBIAZ,Panneaux Sol&Plus - SOL&MOI,PV2_P_PANN_UNITAIRE,Appareils,Appareils,Photovoltaïque,SOL&MOI,Sol&Plus,Panneau solaire photovoltaïque,"164,52","164,52","164,52"
a1mSb000000vh3RIAQ,DT-00001760,,HES_PV2_P_3KWc_TRI_JANV25,2025-01-22 08:05:21,01tSb00000D2kYIIAZ,Accompagnement administratif - SOL&MOI,PV2_FORFAIT_ADMINISTRATIF,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,350,350,350
a1mSb000000vhMnIAI,DT-00001762,,HES_PV2_P_6KWc_TRI_JANV25,2025-01-22 08:26:05,01tSb00000D2kXCIAZ,Système de fixation en surimposition - SOL&MOI,PV2_FIXATION_MECA,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,90,90,90
a1mSb000000vhMnIAI,DT-00001762,,HES_PV2_P_6KWc_TRI_JANV25,2025-01-22 08:26:05,01tSb00000D2kYIIAZ,Accompagnement administratif - SOL&MOI,PV2_FORFAIT_ADMINISTRATIF,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,350,350,350
a1mSb000000vhMnIAI,DT-00001762,,HES_PV2_P_6KWc_TRI_JANV25,2025-01-22 08:26:05,01tSb00000D2kY2IAJ,Coffret Mylight Type E pour micro-onduleurs ENPHASE Tri/Mono (ballon),PV2_Coffret_MYLIGHT_ENPHASE_TRI/MONO _7_12_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"2480,02","2480,02","2480,02"
a1mSb000000vhMnIAI,DT-00001762,,HES_PV2_P_6KWc_TRI_JANV25,2025-01-22 08:26:05,01tSb00000D2kXZIAZ,Kit micro onduleurs Enphase + accesoires divers avec passerelle Envoy Standard TRI + Coffret de protection NFC 15 100 : - SOL&MOI,PV2_P_MICRO_TRI_ENPHASE_ENVOYS_7_12_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"324,34","324,34","324,34"
a1mSb000000vhMnIAI,DT-00001762,,HES_PV2_P_6KWc_TRI_JANV25,2025-01-22 08:26:05,01tSb00000D2kYFIAZ,Forfait main d'oeuvre Sol&Plus - SOL&MOI,PV2_P_FORFAIT_MO_7_12_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"3553,45","3553,45","3553,45"
a1mSb000000vhMnIAI,DT-00001762,,HES_PV2_P_6KWc_TRI_JANV25,2025-01-22 08:26:05,01tSb00000D2kXBIAZ,Panneaux Sol&Plus - SOL&MOI,PV2_P_PANN_UNITAIRE,Appareils,Appareils,Photovoltaïque,SOL&MOI,Sol&Plus,Panneau solaire photovoltaïque,"164,52","164,52","164,52"
a1mSb000000vhbJIAQ,DT-00001763,,HES_PV2_G_3KWc_TRI_OPTION MY LIGHT_JANV25,2025-01-22 08:32:51,01tSb00000D2kXCIAZ,Système de fixation en surimposition - SOL&MOI,PV2_FIXATION_MECA,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,90,90,90
a1mSb000000vhbJIAQ,DT-00001763,,HES_PV2_G_3KWc_TRI_OPTION MY LIGHT_JANV25,2025-01-22 08:32:51,01tSb00000D2kXIIAZ,Kit micro onduleurs APS + accessoires avec passerelle de communication ECU R  Triphasé,PV2_G_MICRO_TRI_ APS_ECUR_1_6_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"586,18","586,18","586,18"
a1mSb000000vhbJIAQ,DT-00001763,,HES_PV2_G_3KWc_TRI_OPTION MY LIGHT_JANV25,2025-01-22 08:32:51,01tSb00000D2kY6IAJ,Forfait main d'oeuvre Sol&Go - SOL&MOI,PV2_G_FORFAIT_MO_1_6_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"2787,18","2787,18","2787,18"
a1mSb000000vhbJIAQ,DT-00001763,,HES_PV2_G_3KWc_TRI_OPTION MY LIGHT_JANV25,2025-01-22 08:32:51,01tSb00000D2kXpIAJ,Coffret Mylight Type U pour micro-onduleurs APS Tri/ Mono ballon,PV2_Coffret_MYLIGHT_APS_TRI /MONO_1_6_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,3200,3200,3200
a1mSb000000vhbJIAQ,DT-00001763,,HES_PV2_G_3KWc_TRI_OPTION MY LIGHT_JANV25,2025-01-22 08:32:51,01tSb00000D2kX9IAJ,Panneaux Sol&Go - SOL&MOI,PV2_G_PANN_UNITAIRE,Appareils,Appareils,Photovoltaïque,SOL&MOI,Sol&Go,Panneau solaire photovoltaïque,"102,2","102,2","102,2"
a1mSb000000vhbJIAQ,DT-00001763,,HES_PV2_G_3KWc_TRI_OPTION MY LIGHT_JANV25,2025-01-22 08:32:51,01tSb00000D2kYIIAZ,Accompagnement administratif - SOL&MOI,PV2_FORFAIT_ADMINISTRATIF,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,350,350,350
a1mSb000000vheXIAQ,DT-00001764,,HES_PV2_P_9KWc_TRI_JANV25,2025-01-22 08:35:49,01tSb00000D2kYIIAZ,Accompagnement administratif - SOL&MOI,PV2_FORFAIT_ADMINISTRATIF,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,350,350,350
a1mSb000000vheXIAQ,DT-00001764,,HES_PV2_P_9KWc_TRI_JANV25,2025-01-22 08:35:49,01tSb00000D2kXCIAZ,Système de fixation en surimposition - SOL&MOI,PV2_FIXATION_MECA,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,90,90,90
a1mSb000000vheXIAQ,DT-00001764,,HES_PV2_P_9KWc_TRI_JANV25,2025-01-22 08:35:49,01tSb00000D2kXBIAZ,Panneaux Sol&Plus - SOL&MOI,PV2_P_PANN_UNITAIRE,Appareils,Appareils,Photovoltaïque,SOL&MOI,Sol&Plus,Panneau solaire photovoltaïque,"164,52","164,52","164,52"
a1mSb000000vheXIAQ,DT-00001764,,HES_PV2_P_9KWc_TRI_JANV25,2025-01-22 08:35:49,01tSb00000D2kXaIAJ,Kit micro onduleurs Enphase + accesoires divers avec passerelle Envoy Standard TRI + Coffret de protection NFC 15 100 : - SOL&MOI,PV2_P_MICRO_TRI_ENPHASE_ENVOYS_13_18_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"295,42","295,42","295,42"
a1mSb000000vheXIAQ,DT-00001764,,HES_PV2_P_9KWc_TRI_JANV25,2025-01-22 08:35:49,01tSb00000D2kYGIAZ,Forfait main d'oeuvre Sol&Plus - SOL&MOI,PV2_P_FORFAIT_MO_13_18_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,4342,4342,4342
a1mSb000000vheXIAQ,DT-00001764,,HES_PV2_P_9KWc_TRI_JANV25,2025-01-22 08:35:49,01tSb00000D2kY4IAJ,Coffret Mylight Type E pour micro-onduleurs ENPHASE Tri/Mono (ballon),PV2_Coffret_MYLIGHT_ENPHASE_TRI /MONO_13_18_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"2480,04","2480,04","2480,04"
a1mSb000000vhppIAA,DT-00001765,,HES_PV2_P_12KWc_TRI_JANV25,2025-01-22 08:42:12,01tSb00000D2kYIIAZ,Accompagnement administratif - SOL&MOI,PV2_FORFAIT_ADMINISTRATIF,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,350,350,350
a1mSb000000vhppIAA,DT-00001765,,HES_PV2_P_12KWc_TRI_JANV25,2025-01-22 08:42:12,01tSb00000D2kYHIAZ,Forfait main d'oeuvre Sol&Plus - SOL&MOI,PV2_P_FORFAIT_MO_19_24_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,4987,4987,4987
a1mSb000000vhppIAA,DT-00001765,,HES_PV2_P_12KWc_TRI_JANV25,2025-01-22 08:42:12,01tSb00000D2kY5IAJ,Coffret Mylight Type E pour micro-onduleurs ENPHASE tri/mono - SOL&MOI,PV2_Coffret_MYLIGHT_ENPHASE_TRI/MONO_19_24_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"2165,49","2165,49","2165,49"
a1mSb000000vhppIAA,DT-00001765,,HES_PV2_P_12KWc_TRI_JANV25,2025-01-22 08:42:12,01tSb00000D2kXCIAZ,Système de fixation en surimposition - SOL&MOI,PV2_FIXATION_MECA,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,90,90,90
a1mSb000000vhppIAA,DT-00001765,,HES_PV2_P_12KWc_TRI_JANV25,2025-01-22 08:42:12,01tSb00000D2kXbIAJ,Kit micro onduleurs Enphase + accesoires divers avec passerelle Envoy Standard TRI + Coffret de protection NFC 15 100 : - SOL&MOI,PV2_P_MICRO_TRI_ENPHASE_ENVOYS_19_24_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"291,35","291,35","291,35"
a1mSb000000vhppIAA,DT-00001765,,HES_PV2_P_12KWc_TRI_JANV25,2025-01-22 08:42:12,01tSb00000D2kXBIAZ,Panneaux Sol&Plus - SOL&MOI,PV2_P_PANN_UNITAIRE,Appareils,Appareils,Photovoltaïque,SOL&MOI,Sol&Plus,Panneau solaire photovoltaïque,"164,52","164,52","164,52"
a1mSb000000viAnIAI,DT-00001767,,HES_PV2_G_12KWc_TRI_OPTION MY LIGHT_JANV25,2025-01-22 08:57:13,01tSb00000D2kXLIAZ,Kit micro onduleurs APS + accessoires avec passerelle de communication ECU R  Triphasé,PV2_G_MICRO_TRI_ APS_ECUR_19_24_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"341,28","341,28","341,28"
a1mSb000000viAnIAI,DT-00001767,,HES_PV2_G_12KWc_TRI_OPTION MY LIGHT_JANV25,2025-01-22 08:57:13,01tSb00000D2kX9IAJ,Panneaux Sol&Go - SOL&MOI,PV2_G_PANN_UNITAIRE,Appareils,Appareils,Photovoltaïque,SOL&MOI,Sol&Go,Panneau solaire photovoltaïque,"102,2","102,2","102,2"
a1mSb000000viAnIAI,DT-00001767,,HES_PV2_G_12KWc_TRI_OPTION MY LIGHT_JANV25,2025-01-22 08:57:13,01tSb00000D2kY9IAJ,Forfait main d'oeuvre Sol&Go - SOL&MOI,PV2_G_FORFAIT_MO_19_24_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,4901,4901,4901
a1mSb000000viAnIAI,DT-00001767,,HES_PV2_G_12KWc_TRI_OPTION MY LIGHT_JANV25,2025-01-22 08:57:13,01tSb00000D2kXCIAZ,Système de fixation en surimposition - SOL&MOI,PV2_FIXATION_MECA,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,90,90,90
a1mSb000000viAnIAI,DT-00001767,,HES_PV2_G_12KWc_TRI_OPTION MY LIGHT_JANV25,2025-01-22 08:57:13,01tSb00000D2kXvIAJ,Coffret Mylight Type U pour micro-onduleurs APS Tri/ Mono - SOL&MOI,PV2_Coffret_MYLIGHT_APS_TRI/MONO_19_24_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,"3033,18","3033,18","3033,18"
a1mSb000000viAnIAI,DT-00001767,,HES_PV2_G_12KWc_TRI_OPTION MY LIGHT_JANV25,2025-01-22 08:57:13,01tSb00000D2kYIIAZ,Accompagnement administratif - SOL&MOI,PV2_FORFAIT_ADMINISTRATIF,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,350,350,350
a1mSb000000viIrIAI,DT-00001768,,HES_PV2_G_6KWc_TRI_OPTION MY LIGHT_JANV25,2025-01-22 09:02:03,01tSb00000D2kX9IAJ,Panneaux Sol&Go - SOL&MOI,PV2_G_PANN_UNITAIRE,Appareils,Appareils,Photovoltaïque,SOL&MOI,Sol&Go,Panneau solaire photovoltaïque,"102,2","102,2","102,2"
a1mSb000000viIrIAI,DT-00001768,,HES_PV2_G_6KWc_TRI_OPTION MY LIGHT_JANV25,2025-01-22 09:02:03,01tSb00000D2kXrIAJ,Coffret Mylight Type U pour micro-onduleurs APS Tri/ Mono (ballon),PV2_Coffret_MYLIGHT_APS_TRI/MONO _7_12_PANN,Accessoires,Accessoires,Photovoltaïque,SOL&MOI,,Accessoire ou pièces détachées de PV,3200,3200,3200
